frame,time_s,peak_count,peak_x_px,peak_prominence_px,spacing_px_all,spacing_cm_all,spacing_cm_valid,frame_mean_spacing_cm,frame_median_spacing_cm,surface_contrast_mean,valid_spacing_count
144,4.8,2,199;486,14.964;12.355,287.0,15.348,,,,12.040520668029785,0
145,4.833333333333333,1,594,3.549,,,,,,20.954545974731445,0
146,4.866666666666666,0,,,,,,,,17.283105850219727,0
147,4.9,0,,,,,,,,19.243818283081055,0
148,4.933333333333334,1,595,3.792,,,,,,20.875442504882812,0
149,4.966666666666667,1,486,8.857,,,,,,13.609742164611816,0
150,5.0,0,,,,,,,,20.93537712097168,0
151,5.033333333333333,0,,,,,,,,14.820747375488281,0
152,5.066666666666666,0,,,,,,,,21.47272491455078,0
153,5.1,0,,,,,,,,20.48019790649414,0
154,5.133333333333334,0,,,,,,,,16.715946197509766,0
155,5.166666666666667,0,,,,,,,,20.425268173217773,0
156,5.2,2,175;483,25.873;12.141,308.0,16.471,,,,13.180526733398438,0
157,5.233333333333333,0,,,,,,,,20.61265754699707,0
158,5.266666666666667,1,177,24.651,,,,,,17.6053409576416,0
159,5.3,1,178,12.690,,,,,,20.175695419311523,0
160,5.333333333333333,1,182,7.602,,,,,,20.95451545715332,0
161,5.366666666666666,2,191;485,42.500;12.977,294.0,15.722,,,,14.184432983398438,0
162,5.4,1,593,3.255,,,,,,20.955825805664062,0
163,5.433333333333334,2,191;488,40.378;13.598,297.0,15.882,,,,14.903424263000488,0
164,5.466666666666667,0,,,,,,,,20.887508392333984,0
165,5.5,2,197;481,17.679;3.247,284.0,15.187,,,,20.330392837524414,0
166,5.533333333333333,2,200;484,24.651;9.873,284.0,15.187,,,,16.6720027923584,0
167,5.566666666666666,0,,,,,,,,20.66120719909668,0
168,5.6,2,199;484,33.509;13.609,285.0,15.241,,,,11.970474243164062,0
169,5.633333333333334,0,,,,,,,,20.801925659179688,0
170,5.666666666666667,0,,,,,,,,17.99500846862793,0
171,5.7,0,,,,,,,,19.97044563293457,0
172,5.733333333333333,0,,,,,,,,20.252607345581055,0
173,5.766666666666667,2,187;487,3.159;10.330,300.0,16.043,,,,14.19145679473877,0
174,5.8,0,,,,,,,,20.35271644592285,0
175,5.833333333333333,2,193;486,3.035;10.885,293.0,15.668,,,,15.067411422729492,0
176,5.866666666666666,1,190,3.220,,,,,,21.431169509887695,0
177,5.9,1,201,3.350,,,,,,20.1761417388916,0
178,5.933333333333334,2,202;491,4.023;10.484,289.0,15.455,,,,15.903244972229004,0
179,5.966666666666667,0,,,,,,,,20.985334396362305,0
180,6.0,2,206;482,4.363;9.676,276.0,14.759,,,,13.345029830932617,0
181,6.033333333333333,1,211,5.509,,,,,,20.34879493713379,0
182,6.066666666666666,2,216;496,3.135;7.709,280.0,14.973,,,,17.21324348449707,0
183,6.1,1,214,3.938,,,,,,19.119348526000977,0
184,6.133333333333334,1,219,4.908,,,,,,21.176782608032227,0
185,6.166666666666667,2,224;491,4.278;15.483,267.0,14.278,,,,14.017475128173828,0
186,6.2,1,233,6.094,,,,,,20.680419921875,0
187,6.233333333333333,2,226;488,4.317;11.410,262.0,14.011,,,,14.821242332458496,0
188,6.266666666666667,2,233;490,4.375;3.073,257.0,13.743,,,,21.326486587524414,0
189,6.3,1,231,3.826,,,,,,20.14812660217285,0
190,6.333333333333333,2,232;490,4.582;13.908,258.0,13.797,,,,14.838183403015137,0
191,6.366666666666666,1,253,5.754,,,,,,21.467357635498047,0
192,6.4,1,255,5.581,,,,,,21.56684112548828,0
193,6.433333333333334,1,255,5.581,,,,,,21.573827743530273,0
194,6.466666666666667,1,211,3.091,,,,,,16.56359100341797,0
195,6.5,1,217,4.492,,,,,,18.94034767150879,0
196,6.533333333333333,2,264;490,5.456;3.322,226.0,12.086,,,,21.134319305419922,0
197,6.566666666666666,2,185;489,12.860;13.425,304.0,16.257,,,,13.483686447143555,0
198,6.6,1,272,5.287,,,,,,21.09361457824707,0
199,6.633333333333334,1,486,14.189,,,,,,14.472412109375,0
200,6.666666666666667,1,278,5.009,,,,,,21.11642837524414,0
201,6.7,1,277,4.301,,,,,,20.05255126953125,0
202,6.733333333333333,1,280,3.869,,,,,,16.078426361083984,0
203,6.766666666666667,1,290,5.230,,,,,,20.26459503173828,0
204,6.8,1,487,13.747,,,,,,12.929850578308105,0
205,6.833333333333333,1,488,12.097,,,,,,20.2048282623291,0
206,6.866666666666666,1,492,8.866,,,,,,17.392473220825195,0
207,6.9,1,490,10.553,,,,,,19.992273330688477,0
208,6.933333333333334,1,293,4.744,,,,,,21.02398681640625,0
209,6.966666666666667,1,488,14.323,,,,,,14.157673835754395,0
210,7.0,1,320,4.790,,,,,,20.5753116607666,0
211,7.033333333333333,1,487,12.552,,,,,,14.782430648803711,0
212,7.066666666666666,1,310,5.773,,,,,,21.55911636352539,0
213,7.1,1,319,4.911,,,,,,20.591720581054688,0
214,7.133333333333334,1,485,12.171,,,,,,15.696142196655273,0
215,7.166666666666667,1,317,5.683,,,,,,20.076322555541992,0
216,7.2,1,487,14.011,,,,,,11.299318313598633,0
217,7.233333333333333,1,324,5.831,,,,,,20.816118240356445,0
218,7.266666666666667,1,487,7.832,,,,,,16.636783599853516,0
219,7.3,1,340,4.875,,,,,,19.77266502380371,0
220,7.333333333333333,1,343,5.208,,,,,,20.933956146240234,0
221,7.366666666666666,1,488,12.010,,,,,,13.575298309326172,0
222,7.4,2,341;683,5.402;3.527,342.0,18.289,18.289,18.288770053475936,18.288770053475936,20.625307083129883,1
223,7.433333333333334,2,183;491,18.390;10.978,308.0,16.471,,,,14.727810859680176,0
224,7.466666666666667,1,362,4.212,,,,,,21.276874542236328,0
225,7.5,1,362,3.903,,,,,,20.38766860961914,0
226,7.533333333333333,1,366,4.056,,,,,,16.31993293762207,0
227,7.566666666666666,1,379,4.508,,,,,,20.325735092163086,0
228,7.6,2,106;374,4.162;4.471,268.0,14.332,,,,12.744811058044434,0
229,7.633333333333334,1,386,4.810,,,,,,20.242979049682617,0
230,7.666666666666667,1,381,3.004,,,,,,17.740161895751953,0
231,7.7,1,385,3.724,,,,,,20.486757278442383,0
232,7.733333333333333,2,96;389,3.449;4.373,293.0,15.668,,,,21.46623992919922,0
233,7.766666666666667,2,93;392,4.065;3.611,299.0,15.989,,,,14.169559478759766,0
234,7.8,2,94;385,3.092;4.703,291.0,15.561,,,,20.33004379272461,0
235,7.833333333333333,2,96;403,3.535;4.056,307.0,16.417,,,,21.234766006469727,0
236,7.866666666666666,2,96;403,3.538;4.056,307.0,16.417,,,,21.23633575439453,0
237,7.9,2,98;404,3.489;4.308,306.0,16.364,,,,20.59035873413086,0
238,7.933333333333334,2,103;411,3.782;3.996,308.0,16.471,,,,16.36263084411621,0
239,7.966666666666667,1,412,4.739,,,,,,20.25398063659668,0
240,8.0,2,174;485,34.567;9.679,311.0,16.631,,,,10.934757232666016,0
241,8.033333333333333,1,420,5.172,,,,,,19.9871768951416,0
242,8.066666666666666,1,425,3.425,,,,,,16.32636260986328,0
243,8.1,1,426,3.351,,,,,,19.35683250427246,0
244,8.133333333333333,1,421,4.291,,,,,,20.405200958251953,0
245,8.166666666666666,2,172;479,10.932;13.199,307.0,16.417,,,,13.327280044555664,0
246,8.2,1,431,5.229,,,,,,20.107330322265625,0
247,8.233333333333333,2,192;477,48.515;12.834,285.0,15.241,,,,13.685559272766113,0
248,8.266666666666667,1,440,4.570,,,,,,20.43300437927246,0
249,8.3,1,448,5.258,,,,,,19.56539535522461,0
250,8.333333333333334,2,172;448,11.106;3.232,276.0,14.759,,,,16.01173210144043,0
251,8.366666666666667,1,449,5.498,,,,,,19.798229217529297,0
252,8.4,2,177;480,21.531;13.252,303.0,16.203,,,,12.187174797058105,0
253,8.433333333333334,1,451,5.229,,,,,,19.970529556274414,0
254,8.466666666666667,1,465,3.961,,,,,,16.054290771484375,0
255,8.5,1,467,4.549,,,,,,19.117218017578125,0
256,8.533333333333333,1,466,5.388,,,,,,20.305498123168945,0
257,8.566666666666666,2,191;479,22.417;4.265,288.0,15.401,,,,14.112835884094238,0
258,8.6,2,178;468,12.076;6.134,290.0,15.508,,,,20.55057716369629,0
259,8.633333333333333,2,175;481,9.128;5.365,306.0,16.364,,,,14.12942886352539,0
260,8.666666666666666,1,482,6.050,,,,,,20.96259117126465,0
261,8.7,1,486,5.074,,,,,,19.198942184448242,0
262,8.733333333333333,2,174;489,11.649;4.913,315.0,16.845,,,,16.627269744873047,0
263,8.766666666666667,1,482,4.310,,,,,,21.368839263916016,0
264,8.8,2,191;496,20.526;4.302,305.0,16.310,,,,11.22497844696045,0
265,8.833333333333334,1,505,4.490,,,,,,21.58138656616211,0
266,8.866666666666667,2,176;500,12.749;4.544,324.0,17.326,,,,16.02715301513672,0
267,8.9,2,176;504,13.059;5.147,328.0,17.540,,,,19.96250343322754,0
268,8.933333333333334,1,500,5.036,,,,,,20.601608276367188,0
269,8.966666666666667,2,180;511,16.547;4.938,331.0,17.701,,,,14.581053733825684,0
270,9.0,1,504,4.602,,,,,,23.018680572509766,0
271,9.033333333333333,2,190;514,29.738;4.703,324.0,17.326,,,,14.65672779083252,0
272,9.066666666666666,1,513,4.809,,,,,,22.280643463134766,0
273,9.1,1,519,4.733,,,,,,21.066986083984375,0
274,9.133333333333333,2,194;528,13.210;4.365,334.0,17.861,,,,17.978471755981445,0
275,9.166666666666666,1,518,4.402,,,,,,20.508045196533203,0
276,9.2,2,193;526,25.595;4.002,333.0,17.807,,,,12.869935035705566,0
277,9.233333333333333,2,176;522,3.014;4.080,346.0,18.503,18.503,18.502673796791445,18.502673796791445,20.65528678894043,1
278,9.266666666666667,2,202;541,16.372;3.454,339.0,18.128,18.128,18.128342245989305,18.128342245989305,21.160648345947266,1
279,9.3,2,202;541,16.372;3.454,339.0,18.128,18.128,18.128342245989305,18.128342245989305,21.160648345947266,1
280,9.333333333333334,2,183;535,3.395;3.470,352.0,18.824,18.824,18.823529411764707,18.823529411764707,21.116559982299805,1
281,9.366666666666667,2,185;552,3.897;3.696,367.0,19.626,19.626,19.62566844919786,19.62566844919786,15.494938850402832,1
282,9.4,2,181;532,3.803;4.157,351.0,18.770,18.770,18.77005347593583,18.77005347593583,20.316177368164062,1
283,9.433333333333334,2,184;552,3.341;3.467,368.0,19.679,19.679,19.67914438502674,19.67914438502674,15.119582176208496,1
284,9.466666666666667,3,193;552;777,4.286;3.992;3.302,359.0;225.0,19.198;12.032,19.198,19.197860962566846,19.197860962566846,21.039596557617188,1
285,9.5,2,195;564,4.295;3.940,369.0,19.733,19.733,19.732620320855617,19.732620320855617,20.97736930847168,1
286,9.533333333333333,2,205;577,5.335;4.382,372.0,19.893,19.893,19.893048128342247,19.893048128342247,18.1040096282959,1
287,9.566666666666666,2,196;581,5.154;5.012,385.0,20.588,20.588,20.58823529411765,20.58823529411765,20.898574829101562,1
288,9.6,2,207;582,3.867;4.525,375.0,20.053,20.053,20.053475935828878,20.053475935828878,11.92350959777832,1
289,9.633333333333333,2,202;582,5.671;4.919,380.0,20.321,20.321,20.32085561497326,20.32085561497326,20.697463989257812,1
290,9.666666666666666,2,212;583,5.878;4.059,371.0,19.840,19.840,19.83957219251337,19.83957219251337,17.708765029907227,1
291,9.7,2,214;588,6.049;4.354,374.0,20.000,20.000,20.0,20.0,21.147855758666992,1
292,9.733333333333333,2,215;601,6.478;4.425,386.0,20.642,20.642,20.641711229946523,20.641711229946523,20.947996139526367,1
293,9.766666666666667,2,206;605,15.497;3.952,399.0,21.337,21.337,21.336898395721924,21.336898395721924,14.617602348327637,1
294,9.8,2,208;606,15.052;3.837,398.0,21.283,21.283,21.28342245989305,21.28342245989305,14.554555892944336,1
295,9.833333333333334,2,208;606,15.052;3.837,398.0,21.283,21.283,21.28342245989305,21.28342245989305,14.554555892944336,1
296,9.866666666666667,2,225;605,7.011;3.600,380.0,20.321,20.321,20.32085561497326,20.32085561497326,21.838815689086914,1
297,9.9,2,232;606,6.608;3.670,374.0,20.000,20.000,20.0,20.0,21.62060546875,1
298,9.933333333333334,2,235;614,6.550;3.873,379.0,20.267,20.267,20.267379679144387,20.267379679144387,18.388818740844727,1
299,9.966666666666667,2,232;607,6.999;3.670,375.0,20.053,20.053,20.053475935828878,20.053475935828878,21.82078742980957,1
300,10.0,2,198;618,17.365;4.209,420.0,22.460,22.460,22.459893048128343,22.459893048128343,13.001859664916992,1
301,10.033333333333333,2,238;616,6.856;3.806,378.0,20.214,20.214,20.21390374331551,20.21390374331551,21.87884521484375,1
302,10.066666666666666,2,246;626,6.626;4.049,380.0,20.321,20.321,20.32085561497326,20.32085561497326,17.908939361572266,1
303,10.1,2,240;634,6.941;4.019,394.0,21.070,21.070,21.06951871657754,21.06951871657754,22.007349014282227,1
304,10.133333333333333,2,246;640,6.748;3.829,394.0,21.070,21.070,21.06951871657754,21.06951871657754,22.860498428344727,1
305,10.166666666666666,2,185;639,8.061;3.486,454.0,24.278,24.278,24.27807486631016,24.27807486631016,15.881954193115234,1
306,10.2,2,255;639,6.545;3.393,384.0,20.535,20.535,20.53475935828877,20.53475935828877,21.504169464111328,1
307,10.233333333333333,2,209;646,10.799;3.213,437.0,23.369,23.369,23.368983957219253,23.368983957219253,15.527021408081055,1
308,10.266666666666667,2,260;654,6.288;3.973,394.0,21.070,21.070,21.06951871657754,21.06951871657754,22.660289764404297,1
309,10.3,2,263;655,6.377;4.102,392.0,20.963,20.963,20.962566844919788,20.962566844919788,21.69738006591797,1
310,10.333333333333334,2,268;655,6.328;3.908,387.0,20.695,20.695,20.6951871657754,20.6951871657754,17.989429473876953,1
311,10.366666666666667,2,270;668,5.535;3.293,398.0,21.283,21.283,21.28342245989305,21.28342245989305,21.541873931884766,1
312,10.4,2,198;665,13.045;3.875,467.0,24.973,24.973,24.97326203208556,24.97326203208556,11.506458282470703,1
313,10.433333333333334,2,278;672,5.351;3.564,394.0,21.070,21.070,21.06951871657754,21.06951871657754,21.686614990234375,1
314,10.466666666666667,2,177;669,10.756;3.759,492.0,26.310,26.310,26.31016042780749,26.31016042780749,16.765419006347656,1
315,10.5,2,291;685,5.352;3.994,394.0,21.070,21.070,21.06951871657754,21.06951871657754,22.40594482421875,1
316,10.533333333333333,2,180;688,11.855;3.852,508.0,27.166,27.166,27.16577540106952,27.16577540106952,15.329042434692383,1
317,10.566666666666666,2,180;688,11.817;3.886,508.0,27.166,27.166,27.16577540106952,27.16577540106952,15.340898513793945,1
318,10.6,2,183;690,12.088;3.815,507.0,27.112,27.112,27.112299465240643,27.112299465240643,14.840328216552734,1
319,10.633333333333333,2,183;690,12.088;3.815,507.0,27.112,27.112,27.112299465240643,27.112299465240643,14.840328216552734,1
320,10.666666666666666,2,305;698,6.936;3.804,393.0,21.016,21.016,21.016042780748663,21.016042780748663,22.734460830688477,1
321,10.7,2,316;700,7.160;3.752,384.0,20.535,20.535,20.53475935828877,20.53475935828877,18.66025161743164,1
322,10.733333333333333,2,316;700,7.160;3.752,384.0,20.535,20.535,20.53475935828877,20.53475935828877,18.66025161743164,1
323,10.766666666666667,2,320;705,7.483;3.666,385.0,20.588,20.588,20.58823529411765,20.58823529411765,21.64176368713379,1
324,10.8,2,198;707,16.237;3.271,509.0,27.219,27.219,27.219251336898395,27.219251336898395,13.534515380859375,1
325,10.833333333333334,2,323;714,8.264;4.129,391.0,20.909,20.909,20.90909090909091,20.90909090909091,21.93477439880371,1
326,10.866666666666667,2,330;711,8.294;3.595,381.0,20.374,20.374,20.37433155080214,20.37433155080214,17.720802307128906,1
327,10.9,2,333;721,8.195;3.966,388.0,20.749,20.749,20.74866310160428,20.74866310160428,21.669769287109375,1
328,10.933333333333334,2,334;724,8.975;4.189,390.0,20.856,20.856,20.855614973262032,20.855614973262032,22.58098793029785,1
329,10.966666666666667,2,182;727,32.586;3.414,545.0,29.144,,,,15.69532299041748,0
330,11.0,2,341;730,8.387;4.214,389.0,20.802,20.802,20.802139037433157,20.802139037433157,21.73764419555664,1
331,11.033333333333333,2,180;729,19.470;3.638,549.0,29.358,,,,15.329424858093262,0
332,11.066666666666666,2,350;734,9.022;4.291,384.0,20.535,20.535,20.53475935828877,20.53475935828877,22.50826644897461,1
333,11.1,2,203;739,13.904;3.800,536.0,28.663,,,,21.169883728027344,0
334,11.133333333333333,2,364;742,9.479;3.331,378.0,20.214,20.214,20.21390374331551,20.21390374331551,18.27780532836914,1
335,11.166666666666666,2,358;748,9.108;4.189,390.0,20.856,20.856,20.855614973262032,20.855614973262032,22.39803123474121,1
336,11.2,1,194,31.246,,,,,,11.306893348693848,0
337,11.233333333333333,2,366;749,8.439;4.338,383.0,20.481,20.481,20.481283422459892,20.481283422459892,21.72735595703125,1
338,11.266666666666667,2,204;749,14.433;3.983,545.0,29.144,,,,17.186872482299805,0
339,11.3,2,374;740,7.968;3.091,366.0,19.572,19.572,19.572192513368986,19.572192513368986,21.231552124023438,1
340,11.333333333333334,2,377;764,7.918;3.932,387.0,20.695,20.695,20.6951871657754,20.6951871657754,21.65670394897461,1
341,11.366666666666667,2,383;768,9.574;4.293,385.0,20.588,20.588,20.58823529411765,20.58823529411765,15.375818252563477,1
342,11.4,2,384;772,7.613;4.479,388.0,20.749,20.749,20.74866310160428,20.74866310160428,21.761911392211914,1
343,11.433333333333334,2,190;773,22.677;5.226,583.0,31.176,,,,13.984264373779297,0
344,11.466666666666667,2,392;778,7.436;4.765,386.0,20.642,20.642,20.641711229946523,20.641711229946523,22.22978973388672,1
345,11.5,2,393;786,9.584;3.810,393.0,21.016,21.016,21.016042780748663,21.016042780748663,20.376371383666992,1
346,11.533333333333333,2,399;778,9.068;4.243,379.0,20.267,20.267,20.267379679144387,20.267379679144387,17.90640640258789,1
347,11.566666666666666,2,404;786,6.961;4.330,382.0,20.428,20.428,20.427807486631018,20.427807486631018,21.596284866333008,1
348,11.6,2,192;786,23.401;4.244,594.0,31.765,,,,13.036234855651855,0
349,11.633333333333333,2,411;787,7.487;4.269,376.0,20.107,20.107,20.106951871657756,20.106951871657756,21.51355743408203,1
350,11.666666666666666,2,192;787,21.685;3.488,595.0,31.818,,,,17.11716651916504,0
351,11.7,2,417;779,7.056;3.427,362.0,19.358,19.358,19.358288770053477,19.358288770053477,21.178274154663086,1
352,11.733333333333333,2,421;781,7.034;3.575,360.0,19.251,19.251,19.251336898395724,19.251336898395724,21.933521270751953,1
353,11.766666666666667,1,425,7.328,,,,,,15.0587158203125,0
354,11.8,1,429,7.867,,,,,,20.760967254638672,0
355,11.833333333333334,2,201;427,14.343;9.171,226.0,12.086,,,,14.005298614501953,0
356,11.866666666666667,2,437;791,7.240;3.361,354.0,18.930,18.930,18.93048128342246,18.93048128342246,21.59139060974121,1
357,11.9,2,437;798,7.797;3.699,361.0,19.305,19.305,19.3048128342246,19.3048128342246,19.55829620361328,1
358,11.933333333333334,2,192;440,20.130;8.778,248.0,13.262,,,,17.53119659423828,0
359,11.966666666666667,1,445,8.078,,,,,,21.469112396240234,0
360,12.0,2,192;447,20.209;9.207,255.0,13.636,,,,10.943886756896973,0
361,12.033333333333333,1,452,7.955,,,,,,21.135746002197266,0
362,12.066666666666666,1,453,8.332,,,,,,15.278831481933594,0
363,12.1,1,458,8.836,,,,,,20.59795570373535,0
364,12.133333333333333,1,467,8.520,,,,,,14.960110664367676,0
