mean,std,max,min,rms,peak_to_peak,max_abs,abs_mean
0.0005805419921875001,0.004785691327858634,0.022784,-0.018491,0.004820774884832767,0.041275,0.022784,0.0034629589843750003
0.0005814594726562501,0.004261602385134321,0.021069,-0.021976,0.004301087072743845,0.043045,0.021976,0.00296355810546875
0.0005437680664062499,0.0037838327862257555,0.019233,-0.019852,0.003822705097723359,0.039085,0.019852,0.00276941455078125
0.0005941582031249999,0.004540920440574578,0.024053,-0.022223,0.004579626886326958,0.046276,0.024053,0.0031832265624999996
0.0006121904296875,0.004732059720884531,0.030504,-0.02382,0.004771495187487749,0.054324,0.030504,0.003223826171875
0.0006376108398437499,0.004156091859470283,0.024205,-0.023414,0.004204717247026417,0.047619,0.024205,0.0029359311523437497
0.000588748046875,0.004553072678576791,0.022526,-0.022728,0.004590979751545585,0.045254,0.022728,0.00327071875
0.0005726523437499999,0.004546945688049576,0.030824,-0.027813,0.004582864365969715,0.058637,0.030824,0.00320767578125
0.0006368222656250001,0.003955418367698628,0.020906,-0.023563,0.004006354585096462,0.044469,0.023563,0.0028576142578125
0.00064502294921875,0.004354976021339956,0.024325,-0.022159,0.004402484611155937,0.046484,0.024325,0.0031784760742187496
0.0006005419921875,0.004650498040595266,0.024046,-0.022751,0.004689113211467701,0.046797000000000005,0.024046,0.0032451943359375
0.00063473779296875,0.003694688420490853,0.018183,-0.016838,0.0037488150915098535,0.035021,0.018183,0.00270153271484375
0.00061309765625,0.004087638309996847,0.026124,-0.020629,0.004133361306425211,0.046753,0.026124,0.0028619912109375
0.0005635737304687501,0.004715120960930318,0.031338,-0.019536,0.004748682030403689,0.050874,0.031338,0.0033845356445312497
0.000521484375,0.0039769250994739856,0.026859,-0.025553,0.00401096985780189,0.052412,0.026859,0.00279921484375
0.0005870263671875001,0.004214660743048279,0.02269,-0.023271,0.004255345477721595,0.045961,0.023271,0.0029845986328125
0.0005916298828125,0.0041360603310677205,0.024606,-0.026397,0.004178159999385944,0.051003,0.026397,0.0029880732421875
0.000547193359375,0.004462148839224595,0.030407,-0.022522,0.0044955748059550184,0.052929000000000004,0.030407,0.0030857490234375
0.00054393896484375,0.0044849998100967275,0.024019,-0.022466,0.004517863753373154,0.046485,0.024019,0.00320006591796875
0.00054250439453125,0.004616322358983502,0.019767,-0.018643,0.004648090268071041,0.03841,0.019767,0.00333369384765625
0.0005003193359375,0.0038522021893450595,0.019855,-0.025187,0.0038845567501978673,0.045042,0.025187,0.0027107470703124996
0.0005360771484375,0.0047933188929668675,0.036049,-0.030843,0.004823202744935154,0.066892,0.036049,0.0032873671874999997
0.0006098330078125,0.0046844348765607375,0.026063,-0.024283,0.004723962998389832,0.050346,0.026063,0.0032898525390624997
0.00064541357421875,0.003840680827547778,0.024301,-0.022396,0.0038945330786730914,0.046697,0.024301,0.00281285791015625
0.0006633007812499999,0.0045015832708822446,0.02462,-0.022337,0.004550188992898399,0.046957,0.02462,0.003228509765625
0.0006667133789062499,0.004387241877798988,0.020404,-0.02087,0.0044376117477676865,0.041274,0.02087,0.0030886040039062503
0.0006405180664062499,0.003655656233793545,0.021546,-0.018443,0.003711345563682585,0.039989,0.021546,0.00265368115234375
0.0005868251953125,0.004559229398882098,0.025766,-0.02472,0.004596839840747595,0.050486,0.025766,0.0033017001953125
0.00058348291015625,0.004822756017992507,0.02689,-0.024624,0.004857924239377076,0.051514000000000004,0.02689,0.00332221533203125
0.0005893754882812501,0.004039390575907609,0.023189,-0.020244,0.0040821611544521325,0.043433,0.023189,0.00290848291015625
0.0005638549804687499,0.0036751141687416653,0.01747,-0.018491,0.0037181173451472935,0.035961,0.018491,0.00269752978515625
0.0005840903320312499,0.0047043616478554,0.026145,-0.022826,0.004740483100885938,0.048971,0.026145,0.0033053354492187503
0.0006350498046875,0.004032083338219539,0.025107,-0.024097,0.004081786900461763,0.049204,0.025107,0.0028708945312500003
0.0006087783203125,0.004790083414192348,0.029572,-0.023584,0.004828613689062641,0.053156,0.029572,0.0034309111328124997
0.0005983203125,0.004704198668864858,0.023892,-0.024613,0.004742095772177108,0.048505,0.024613,0.00338798046875
0.00062546826171875,0.0037663794478885234,0.024163,-0.019923,0.0038179608028232207,0.044086,0.024163,0.0026850249023437503
0.00060925537109375,0.004616987343241987,0.022205,-0.024662,0.00465701237220423,0.046867,0.024662,0.00331014306640625
0.0005816499023437499,0.004672659720362153,0.029068,-0.022404,0.004708722275861193,0.051472000000000004,0.029068,0.00331381005859375
0.00062110498046875,0.003927057349092464,0.02053,-0.020772,0.00397587107686155,0.041302,0.020772,0.00280716162109375
0.00067920068359375,0.004481001575364318,0.026902,-0.032122,0.004532183655481287,0.05902399999999999,0.032122,0.00302404931640625
0.0006373095703125001,0.00476545769715207,0.026624,-0.023481,0.0048078842073991145,0.050105,0.026624,0.00347934375
0.00062586328125,0.0038024246432811024,0.018733,-0.022029,0.0038535876809342798,0.040762,0.022029,0.0027863486328125
0.0006594375,0.004309047508631186,0.023289,-0.022368,0.004359214177813115,0.045657,0.023289,0.0031030400390625002
0.00062587939453125,0.004292096032721853,0.023783,-0.017902,0.004337489293428339,0.041685,0.023783,0.00311857275390625
0.0006743232421875,0.003930917939946421,0.020044,-0.018348,0.003988336455910769,0.038391999999999996,0.020044,0.0029107119140625
